Description	ID	tita	tlon	tcan	tusa	dmag	dpul	afra	ocin	tcas	lart	lubb	lapu	lcou	etex
NA	OG0018099	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018100	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018101	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018102	0	0	0	0	1	0	0	0	0	0	0	0	0	1
NA	OG0018103	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018104	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018105	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018106	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018107	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018108	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018109	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018110	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018111	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018112	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018113	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018114	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018115	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018116	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018117	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018118	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018119	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018120	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018121	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018122	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018123	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018124	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018125	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018126	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018127	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018128	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018129	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018130	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018131	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018132	0	0	0	0	1	0	0	0	0	0	1	0	0	0
NA	OG0018133	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018134	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018135	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018136	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018137	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018138	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018139	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018140	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018141	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018142	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018143	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018144	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018145	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018146	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018147	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018148	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018149	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018150	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018151	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018152	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018153	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018154	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018155	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018156	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018157	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018159	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018160	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018161	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018162	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018163	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018164	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018165	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018166	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018167	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018168	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018169	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018170	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018171	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018172	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018173	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018174	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018176	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018177	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018178	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018179	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018180	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018181	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018183	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018184	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018185	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018186	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018187	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018188	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018189	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018190	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018191	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018192	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018193	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018194	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018195	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018196	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018197	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018198	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018199	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018200	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018201	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018202	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018203	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018204	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018205	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018206	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018207	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018208	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018209	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018210	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018211	0	0	0	0	1	0	0	0	0	0	0	0	0	1
NA	OG0018212	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018213	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018214	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018215	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018216	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018217	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018218	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018219	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018220	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018221	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018222	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018223	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018224	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018225	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018226	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018227	0	0	0	0	1	0	0	0	0	0	0	0	0	1
NA	OG0018228	0	0	0	0	1	0	0	0	0	0	0	0	0	1
NA	OG0018229	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018230	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018231	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018232	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018233	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018234	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018235	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018236	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018237	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018238	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018239	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018240	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018241	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018242	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018243	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018244	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018245	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018246	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018247	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018248	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018249	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018250	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018251	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018252	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018253	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018254	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018255	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018256	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018257	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018258	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018259	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018260	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018261	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018262	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018263	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018264	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018265	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018266	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018267	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018268	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018269	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018270	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018271	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018272	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018273	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018278	0	0	0	0	0	1	0	0	0	0	0	0	0	1
NA	OG0018279	0	0	0	0	0	1	0	0	0	0	0	0	0	1
NA	OG0018284	0	0	0	0	0	1	0	0	0	0	0	0	0	1
NA	OG0018285	0	0	0	0	0	1	0	1	0	0	0	0	0	0
NA	OG0018316	0	0	0	0	0	1	0	0	1	0	0	0	0	0
NA	OG0018317	0	0	0	0	0	1	0	0	0	0	0	0	1	0
NA	OG0018318	0	0	0	0	0	1	0	0	0	0	1	0	0	0
NA	OG0018319	0	0	0	0	0	1	0	0	0	0	0	0	1	0
NA	OG0018325	0	0	0	0	0	1	0	1	0	0	0	0	0	0
NA	OG0018331	0	0	0	0	0	1	0	0	0	0	1	0	0	0
NA	OG0018333	0	0	0	0	0	1	0	0	0	0	0	0	1	0
NA	OG0018335	0	0	0	0	0	1	0	0	0	0	0	0	1	0
NA	OG0018337	0	0	0	0	0	1	0	0	0	0	0	0	1	0
NA	OG0018346	0	0	0	0	0	1	0	1	0	0	0	0	0	0
NA	OG0018349	0	0	0	0	0	1	0	0	0	0	0	0	1	0
NA	OG0018351	0	0	0	0	0	1	0	0	0	0	0	0	1	0
NA	OG0018374	0	0	0	0	0	1	0	1	0	0	0	0	0	0
NA	OG0018376	0	0	0	0	0	1	0	0	0	0	0	0	1	0
NA	OG0018377	0	0	0	0	0	1	0	0	0	0	0	0	1	0
NA	OG0018379	0	0	0	0	0	1	0	0	0	0	1	0	0	0
NA	OG0018384	0	0	0	0	0	1	0	0	0	0	0	0	0	1
NA	OG0018395	0	0	0	0	0	1	0	1	0	0	0	0	0	0
NA	OG0018438	0	0	0	0	0	1	0	0	0	0	0	0	0	1
NA	OG0018446	0	0	0	0	0	1	0	0	0	1	0	0	0	0
NA	OG0018447	0	0	0	0	0	1	0	1	0	0	0	0	0	0
NA	OG0018458	0	0	0	0	0	1	0	0	0	0	0	0	1	0
NA	OG0018502	0	0	0	0	0	1	0	1	0	0	0	0	0	0
NA	OG0018515	0	0	0	0	0	1	0	0	0	0	0	0	0	1
NA	OG0018516	0	0	0	0	0	1	0	0	0	0	0	0	0	1
NA	OG0018539	0	0	0	0	0	1	0	0	0	0	0	0	0	1
NA	OG0018592	0	0	0	0	0	1	0	0	0	0	0	0	0	1
NA	OG0018600	0	0	0	0	0	1	0	1	0	0	0	0	0	0
NA	OG0018609	0	0	0	0	0	1	0	0	0	0	0	0	0	1
NA	OG0018613	0	0	0	0	0	1	0	0	0	0	0	0	0	1
NA	OG0018631	0	0	0	0	0	1	0	0	0	0	0	0	0	1
NA	OG0018639	0	0	0	0	0	1	0	0	1	0	0	0	0	0
NA	OG0018658	0	0	0	0	0	1	0	0	0	0	0	0	1	0
NA	OG0018681	0	0	1	0	0	1	0	0	0	0	0	0	0	0
NA	OG0018693	0	0	0	0	0	1	0	0	0	0	0	0	0	1
NA	OG0018705	0	0	0	0	0	1	0	1	0	0	0	0	0	0
NA	OG0018706	0	0	0	0	0	1	0	1	0	0	0	0	0	0
NA	OG0018708	0	0	0	0	0	1	0	0	0	0	0	0	0	1
NA	OG0018710	0	0	0	0	0	1	0	0	1	0	0	0	0	0
NA	OG0018724	0	0	0	0	0	1	0	0	0	0	0	0	0	1
NA	OG0018727	0	0	0	0	0	1	0	0	0	0	0	0	0	1
NA	OG0018730	0	0	0	0	0	1	0	0	0	0	0	0	0	1
NA	OG0018733	0	0	0	0	0	1	0	0	1	0	0	0	0	0
NA	OG0018749	0	0	0	0	0	1	0	0	0	0	0	0	0	1
NA	OG0018754	0	0	0	0	0	1	0	0	0	0	0	0	0	1
NA	OG0018755	0	0	0	0	0	1	0	0	0	0	0	0	0	1
NA	OG0018762	0	0	0	0	0	1	0	0	0	0	0	0	0	1
NA	OG0018765	0	0	0	0	0	1	0	0	0	0	0	0	0	1
NA	OG0018768	0	0	0	0	0	1	0	1	0	0	0	0	0	0
NA	OG0018769	0	0	0	0	0	1	0	0	0	0	0	0	0	1
NA	OG0018770	0	0	1	0	0	1	0	0	0	0	0	0	0	0
NA	OG0018777	0	0	0	0	0	1	0	0	0	0	0	0	0	1
NA	OG0018778	0	0	0	0	0	1	0	0	1	0	0	0	0	0
NA	OG0018782	0	0	0	0	0	1	0	0	0	0	0	0	0	1
NA	OG0018794	0	0	0	0	0	0	0	1	0	0	0	0	0	1
NA	OG0018802	0	0	0	0	0	0	0	0	1	0	0	0	0	1
NA	OG0018823	0	0	0	0	0	0	0	0	1	0	0	0	0	1
NA	OG0018833	0	0	0	0	0	0	0	0	0	0	0	0	1	1
NA	OG0018837	0	0	0	0	0	0	0	0	0	0	1	0	0	1
NA	OG0018842	0	0	0	0	0	0	0	0	0	0	1	0	0	1
NA	OG0018856	0	0	0	0	0	0	0	1	0	0	0	0	0	1
NA	OG0018917	1	0	0	0	0	0	0	0	0	0	0	0	0	1
NA	OG0018931	0	0	0	0	0	0	0	0	0	0	0	0	1	1
NA	OG0018974	1	0	0	0	0	0	0	0	0	0	0	0	0	1
NA	OG0018994	0	0	0	0	0	0	0	0	0	0	0	0	1	1
NA	OG0019008	1	0	0	0	0	0	0	0	0	0	0	0	0	1
NA	OG0019030	0	0	1	0	0	0	0	0	0	0	0	0	0	1
NA	OG0019047	0	0	0	0	0	0	0	0	0	0	0	1	0	1
NA	OG0019049	0	0	0	0	0	0	0	0	0	0	0	0	1	1
NA	OG0019058	0	0	0	0	0	0	0	0	1	0	0	0	0	1
NA	OG0019065	0	0	1	0	0	0	0	0	0	0	0	0	0	1
NA	OG0019072	0	0	0	0	0	0	0	0	0	0	0	0	1	1
NA	OG0019074	0	0	0	0	0	0	0	0	1	0	0	0	0	1
NA	OG0019095	0	0	0	0	0	0	0	0	0	0	1	0	0	1
NA	OG0019097	0	0	0	0	0	0	0	0	0	0	1	0	0	1
NA	OG0019098	0	0	0	0	0	0	0	0	0	0	0	0	1	1
NA	OG0019099	0	0	0	0	0	0	0	0	0	0	1	0	0	1
NA	OG0019100	0	0	0	0	0	0	0	0	0	0	1	0	0	1
NA	OG0019101	0	0	0	0	0	0	0	0	0	0	1	0	0	1
NA	OG0019102	0	0	0	0	0	0	0	0	0	0	1	0	0	1
NA	OG0019103	0	0	0	0	0	0	0	0	0	0	1	0	0	1
NA	OG0019111	0	0	0	0	0	0	0	1	0	0	0	0	0	1
NA	OG0019167	0	0	0	0	0	0	0	0	0	0	1	0	0	1
NA	OG0019169	0	0	0	0	0	0	0	0	0	0	1	0	0	1
NA	OG0019171	0	0	0	0	0	0	0	0	0	0	1	0	0	1
NA	OG0019173	0	0	0	0	0	0	0	0	1	0	0	0	0	1
NA	OG0019174	0	0	0	0	0	0	0	0	0	0	0	0	1	1
NA	OG0019175	0	0	0	0	0	0	0	0	0	0	0	0	1	1
NA	OG0019176	0	0	0	0	0	0	0	0	0	0	0	0	1	1
NA	OG0019177	0	0	0	0	0	0	0	0	0	0	0	0	1	1
NA	OG0019178	0	0	0	0	0	0	0	0	0	0	1	0	0	1
NA	OG0019180	0	0	0	0	0	0	0	0	0	0	0	0	1	1
NA	OG0019181	0	0	0	0	0	0	0	0	0	0	1	0	0	1
NA	OG0019182	0	0	0	0	0	0	0	0	0	0	0	0	1	1
NA	OG0019183	0	0	0	0	0	0	0	0	0	0	1	0	0	1
NA	OG0019184	0	0	0	0	0	0	0	0	0	0	1	0	0	1
NA	OG0019185	0	0	0	0	0	0	0	0	0	0	1	0	0	1
NA	OG0019186	0	0	0	0	0	0	0	0	0	0	1	0	0	1
NA	OG0019187	0	0	0	0	0	0	0	0	0	0	1	0	0	1
NA	OG0019190	0	0	0	0	0	0	0	0	0	0	0	0	1	1
NA	OG0019193	0	0	0	0	0	0	0	0	0	1	0	1	0	0
NA	OG0019196	0	0	0	0	0	0	0	0	0	0	1	1	0	0
NA	OG0019198	0	0	0	0	0	0	0	0	0	0	0	1	1	0
NA	OG0019199	0	0	0	0	0	0	0	0	0	0	1	1	0	0
NA	OG0019200	0	0	0	0	0	0	0	0	0	0	0	1	1	0
NA	OG0019201	0	0	0	0	0	0	0	0	0	0	1	1	0	0
NA	OG0019202	0	0	0	0	0	0	0	0	0	1	0	1	0	0
NA	OG0019203	0	0	0	0	0	0	0	0	0	0	1	1	0	0
NA	OG0019204	0	0	0	0	0	0	0	0	0	0	1	1	0	0
NA	OG0019205	0	0	0	0	0	0	0	0	0	0	1	1	0	0
NA	OG0019206	0	0	0	0	0	0	0	0	0	0	0	1	1	0
NA	OG0019207	0	0	0	0	0	0	0	0	0	0	1	1	0	0
NA	OG0019208	0	0	0	0	0	0	0	0	0	0	1	1	0	0
NA	OG0019209	0	0	0	0	0	0	0	0	0	1	0	1	0	0
NA	OG0019210	0	0	0	0	0	0	0	0	0	0	0	1	1	0
NA	OG0019211	0	0	0	0	0	0	0	0	0	0	1	1	0	0
NA	OG0019212	0	0	0	0	0	0	0	0	0	1	0	1	0	0
NA	OG0019213	0	0	0	0	0	0	0	0	0	0	1	1	0	0
NA	OG0019214	0	0	0	0	0	0	0	0	0	0	1	1	0	0
NA	OG0019215	0	0	0	0	0	0	0	0	0	1	0	1	0	0
NA	OG0019216	0	0	0	0	0	0	0	0	0	0	0	1	1	0
NA	OG0019217	0	0	0	0	0	0	0	0	0	0	1	1	0	0
NA	OG0019218	0	0	0	0	0	0	0	0	0	0	1	1	0	0
NA	OG0019219	0	0	0	0	0	0	0	0	0	0	1	1	0	0
NA	OG0019220	0	0	0	0	0	0	0	0	0	0	1	1	0	0
NA	OG0019221	0	1	0	0	0	0	0	0	0	0	0	1	0	0
NA	OG0019222	0	0	0	0	0	0	0	0	0	0	0	1	1	0
NA	OG0019223	0	0	0	0	0	0	0	0	0	0	0	1	1	0
NA	OG0019225	0	0	0	0	0	0	0	0	0	0	0	1	1	0
NA	OG0019226	0	0	0	0	0	0	0	0	0	0	0	1	1	0
NA	OG0019227	0	0	0	0	0	0	0	0	0	0	1	1	0	0
NA	OG0019229	0	0	0	0	0	0	0	0	0	0	1	1	0	0
NA	OG0019230	0	0	0	0	0	0	0	0	0	0	1	1	0	0
NA	OG0019231	0	0	0	0	0	0	0	0	0	0	1	1	0	0
NA	OG0019232	0	0	0	0	0	0	0	0	0	0	1	1	0	0
NA	OG0019234	0	0	0	0	0	0	0	0	0	1	0	1	0	0
NA	OG0019235	0	0	0	0	0	0	0	0	0	0	1	1	0	0
NA	OG0019237	0	0	0	0	0	0	0	0	0	1	0	1	0	0
NA	OG0019239	0	0	0	0	0	0	0	0	0	0	1	1	0	0
NA	OG0019240	0	0	0	0	0	0	0	0	0	0	1	1	0	0
NA	OG0019241	0	0	0	0	0	0	0	0	0	1	0	1	0	0
NA	OG0019242	0	0	0	0	0	0	0	0	0	1	0	1	0	0
NA	OG0019243	0	0	0	0	0	0	0	0	0	0	1	1	0	0
NA	OG0019244	0	0	0	0	0	0	0	0	0	1	0	1	0	0
NA	OG0019245	0	0	0	0	0	0	0	0	0	0	1	1	0	0
NA	OG0019246	0	0	0	0	0	0	0	0	0	0	1	1	0	0
NA	OG0019247	0	0	0	0	0	0	0	0	0	1	0	1	0	0
NA	OG0019248	0	0	0	0	0	0	0	0	0	1	0	1	0	0
NA	OG0019249	0	0	0	0	0	0	0	0	0	0	1	1	0	0
NA	OG0019250	0	0	0	0	0	0	0	0	0	1	0	1	0	0
NA	OG0019251	0	0	0	0	0	0	0	0	0	0	1	1	0	0
NA	OG0019252	0	0	0	0	0	0	0	0	0	1	0	1	0	0
NA	OG0019253	0	0	0	0	0	0	0	0	0	0	1	1	0	0
NA	OG0019254	0	0	0	0	0	0	0	0	0	0	0	1	1	0
NA	OG0019255	0	0	0	0	0	0	0	0	0	0	0	1	1	0
NA	OG0019257	0	0	0	0	0	0	0	0	0	0	1	1	0	0
NA	OG0019258	0	0	0	0	0	0	0	0	0	1	0	1	0	0
NA	OG0019259	0	0	0	0	0	0	0	0	0	0	1	1	0	0
NA	OG0019260	0	0	0	0	0	0	0	0	0	0	1	1	0	0
NA	OG0019261	0	0	0	0	0	0	0	0	0	0	0	1	1	0
NA	OG0019262	0	0	0	0	0	0	0	0	0	0	0	1	1	0
NA	OG0019263	0	0	0	0	0	0	0	0	0	1	0	1	0	0
NA	OG0019264	0	0	0	0	0	0	0	0	0	0	1	1	0	0
NA	OG0019265	0	0	0	0	0	0	0	0	0	0	0	1	1	0
NA	OG0019266	0	0	0	0	0	0	0	0	0	0	1	1	0	0
NA	OG0019267	0	0	0	0	0	0	0	0	0	0	1	1	0	0
NA	OG0019270	0	0	0	0	0	0	0	0	0	0	1	1	0	0
NA	OG0019271	0	0	0	0	0	0	0	0	0	1	0	1	0	0
NA	OG0019272	0	0	0	0	0	0	0	0	0	1	0	1	0	0
NA	OG0019273	0	0	1	0	0	0	0	0	0	0	0	1	0	0
NA	OG0019274	0	0	0	0	0	0	0	0	0	1	0	1	0	0
NA	OG0019275	0	0	0	0	0	0	0	0	0	0	0	1	1	0
NA	OG0019276	0	0	0	0	0	0	0	0	0	0	1	1	0	0
NA	OG0019277	0	0	0	0	0	0	0	0	0	1	0	1	0	0
NA	OG0019278	0	0	0	0	0	0	0	0	0	1	0	1	0	0
NA	OG0019279	0	0	0	0	0	0	0	0	0	0	1	1	0	0
NA	OG0019281	0	0	0	0	0	0	0	0	0	1	0	1	0	0
NA	OG0019282	0	0	0	0	0	0	0	0	0	0	1	1	0	0
NA	OG0019283	0	0	0	0	0	0	0	0	0	0	1	1	0	0
NA	OG0019284	0	0	0	0	0	0	0	0	0	0	0	1	1	0
NA	OG0019285	0	0	0	0	0	0	0	0	0	0	1	1	0	0
NA	OG0019286	0	0	0	0	0	0	0	0	0	0	1	1	0	0
NA	OG0019287	0	0	0	0	0	0	0	0	0	0	1	1	0	0
NA	OG0019288	0	0	0	0	0	0	0	0	0	0	0	1	1	0
NA	OG0019290	0	0	0	0	0	0	0	0	0	0	0	1	1	0
NA	OG0019291	0	0	0	0	0	0	0	0	0	0	0	1	1	0
NA	OG0019292	0	0	0	0	0	0	0	0	0	0	0	1	1	0
NA	OG0019293	1	0	0	0	0	0	0	0	0	0	0	1	0	0
NA	OG0019294	0	0	0	0	0	0	0	0	0	1	0	1	0	0
NA	OG0019295	0	0	0	0	0	0	0	0	0	1	0	1	0	0
NA	OG0019296	0	0	0	0	0	0	0	0	0	0	0	1	1	0
NA	OG0019297	0	0	0	0	0	0	0	0	0	0	0	1	1	0
NA	OG0019298	0	0	0	0	0	0	0	0	0	0	1	1	0	0
NA	OG0019300	0	0	0	0	0	0	0	0	0	1	0	1	0	0
NA	OG0019301	0	0	0	0	0	0	0	0	0	1	0	1	0	0
NA	OG0019302	0	0	0	0	0	0	0	0	0	0	1	1	0	0
NA	OG0019303	0	0	0	0	0	0	0	0	0	0	0	1	1	0
NA	OG0019304	0	0	0	0	0	0	0	0	0	0	0	1	1	0
NA	OG0019305	0	0	0	0	0	0	0	0	0	0	0	1	1	0
NA	OG0019306	0	0	0	0	0	0	0	0	0	0	1	1	0	0
